"id","type","hostname","fqdn","probe","is_ipv4_only","ip_v4","as_v4","ip_v6","as_v6","city","country","company","nic_handle","geometry_type","latitude","longitude","tlsa_record","is_disabled","date_live","date_decommissioned","hardware_version","geom"
687,"Anchor","uk-lon-as5607","uk-lon-as5607.anchors.atlas.ripe.net",6189,False,"90.223.193.1",5607,"2a02:c7a:6::1",5607,"London","GB","Sky UK Limited","BBH-RIPE","Point","51.511561","-0.000841","",True,"2016-03-14 08:20:46","2020-10-25 12:06:04.028783",1,"0101000020E6100000B2D47ABFD18E4BBF5C74B2D47AC14940"
688,"Anchor","nl-roo-as43350","nl-roo-as43350.anchors.atlas.ripe.net",6168,False,"37.143.33.15",43350,"2a00:1768:2000:2:1::1",43350,"Roosendaal","NL","NFOrce Entertainment BV","NFTR-RIPE","Point","51.90997624","4.54355532","",True,"2015-12-31 11:13:41","2018-07-06 08:48:06",1,"0101000020E610000005DE0BC4992C1240F177F7197AF44940"
689,"Anchor","de-erl-as680","de-erl-as680.anchors.atlas.ripe.net",6166,False,"192.44.82.20",680,"2001:638:a004:1001:192:44:82:20",680,"Erlangen","DE","Friedrich-Alexander-Universität Erlangen-Nürnberg","FH4787-RIPE","Point","49.57230843","11.02943756","",True,"2015-12-21 10:08:21","2020-08-07 14:25:20.483978",1,"0101000020E6100000B5F29A70120F26409D09136741C94840"
691,"Anchor","bg-sls-as198228","bg-sls-as198228.anchors.atlas.ripe.net",6164,False,"195.250.60.125",198228,"2a00:1728:d::1",198228,"Silistra","BG","Silistra Telecom Solutions Ltd.","SN9241-RIPE","Point","44.1171664","27.2588678","",True,"2015-12-03 09:30:58","2020-08-22 12:24:37.90595",1,"0101000020E6100000CBFCFE2845423B405418004FFF0E4640"
713,"Anchor","fr-ysd-as8426","fr-ysd-as8426.anchors.atlas.ripe.net",6165,False,"89.185.60.126",8426,"2001:a70:101:316:1::1",8426,"Saint-Denis","FR","Claranet","","Point","48.927166","2.3506638","",True,"2015-12-04 13:40:46","2020-08-25 10:23:30.429583",1,"0101000020E6100000F12087D228CE024048FB1F60AD764840"
714,"Anchor","de-dar-as8365","de-dar-as8365.anchors.atlas.ripe.net",6186,False,"82.195.72.11",8365,"2001:41b8:200::11",8365,"Darmstadt","DE","Technische Universität Darmstadt - Secure Mobile Networking Lab / DFG Collaborative Research Center","","Point","49.87252","8.63576","",True,"2016-03-07 16:05:49","2020-08-13 14:16:32.115116",1,"0101000020E6100000BD35B055824521408F8D40BCAEEF4840"
718,"Anchor","de-ber-as62310","de-ber-as62310.anchors.atlas.ripe.net",6183,False,"77.220.248.89",62310,"2a02:2878:8000:2:0:1028:0:1",62310,"Berlin","DE","managedhosting.de GmbH","MH12613-RIPE","Point","52.5200066","13.404954","",True,"2016-02-26 15:08:50","2020-02-12 09:54:25",1,"0101000020E6100000CEC4742156CF2A40225A86938F424A40"
729,"Anchor","at-vie-as30971","at-vie-as30971.anchors.atlas.ripe.net",6173,False,"193.46.104.12",30971,"2a02:850:f::12",30971,"Vienna","AT","nic.at","NTO1-RIPE","Point","48.2009227","16.3692788","",True,"2016-01-21 10:36:39","2021-06-07 08:33:58",1,"0101000020E61000002B1B310E895E304013C3C4D5B7194840"
736,"Anchor","nl-utc-as1103","nl-utc-as1103.anchors.atlas.ripe.net",6175,False,"195.169.125.10",1103,"2001:610:510:180:195:169:125:10",1103,"Utrecht","NL","SURFnet bv","","Point","52.0907374","5.1214201","",True,"2016-02-11 14:50:46","2023-10-05 09:55:41.176863",1,"0101000020E6100000E64EFA8C557C144015C37A489D0B4A40"
737,"Anchor","bt-thi-as38740","bt-thi-as38740.anchors.atlas.ripe.net",6184,False,"118.103.136.244",38740,"2405:ec00:0:2010::244",38740,"Thimpbu","BT","Tashi InfoComm Limited","","Point","27.4727924","89.6392863","",True,"2016-03-02 07:23:51","2020-05-29 13:09:54",1,"0101000020E6100000F9D11511EA6856401FCC37EC08793B40"
740,"Anchor","mm-rgn-as132167","mm-rgn-as132167.anchors.atlas.ripe.net",6255,True,"103.242.99.149",132167,NULL,132167,"Yangon","MM","Ooredoo Myanmar","","Point","16.8660694","96.195132","",True,"2017-01-30 15:06:57","2021-06-23 09:37:36.274061",1,"0101000020E6100000CC99ED0A7D0C5840FC1065B9B6DD3040"
741,"Anchor","uk-lon-as34587","uk-lon-as34587.anchors.atlas.ripe.net",6214,False,"178.237.173.220",34587,"2a03:a860:16:1::4",34587,"London","GB","bet365","","Point","51.498236","-0.014476","",True,"2016-08-16 09:14:04","2023-10-09 08:27:17.016394",1,"0101000020E6100000A67B9DD497A58DBF4DD87E32C6BF4940"
742,"Anchor","ee-tll-as51349","ee-tll-as51349.anchors.atlas.ripe.net",6188,False,"195.43.87.140",51349,"2a00:c3a0:26:3::140",51349,"Tallinn","EE","Estonian Internet Foundation","EIFN1-RIPE","Point","59.4369608","24.7535746","",True,"2016-03-11 11:19:14","2020-01-20 11:55:06",1,"0101000020E6100000A618D643EAC0384027D1DC54EEB74D40"
743,"Anchor","nl-dro-as12414","nl-dro-as12414.anchors.atlas.ripe.net",6178,False,"87.195.79.82",12414,"2001:9e0:417:1::2",12414,"Dronten","NL","Solcon Internetdiensten B.V.","","Point","52.5346819","5.7218086","",True,"2016-02-15 09:33:21","2020-09-18 12:06:10.415745",1,"0101000020E6100000DDE22BCB21E31640AF21DD7470444A40"
744,"Anchor","ca-wtl-as4508","ca-wtl-as4508.anchors.atlas.ripe.net",6196,False,"155.254.2.126",4508,"2606:d680:0:10::2",4508,"Waterloo","CA","NeuStyle Corporation","","Point","43.484494","-80.54003","",True,"2016-05-10 10:10:22","2022-02-14 10:08:28.170436",1,"0101000020E6100000F836FDD98F2254C0DA8D3EE603BE4540"
746,"Anchor","de-dus-as12676","de-dus-as12676.anchors.atlas.ripe.net",6213,False,"213.9.97.164",12676,"2a02:4c00:0:4014::2",12676,"Düsseldorf","DE","HKN GmbH","HH1700-RIPE","Point","51.2277411","6.7734556","",False,"2016-08-01 13:16:50",NULL,1,"0101000020E6100000DAA1ABBE04181B40403AD09E269D4940"
752,"Anchor","de-drs-as42699","de-drs-as42699.anchors.atlas.ripe.net",6180,False,"77.220.233.1",42699,"2a02:2878:0:a::1077:1",42699,"Dresden","DE","managedhosting.de GmbH","MH12613-RIPE","Point","51.03883","13.73229","",True,"2016-02-16 09:14:42","2020-07-14 11:21:36.700756",1,"0101000020E61000002D6002B7EE762B40450DA661F8844940"
753,"Anchor","cz-prg-as52130","cz-prg-as52130.anchors.atlas.ripe.net",6185,False,"188.92.41.250",52130,"2a02:7d00:1:200:624:0:bc5c:29fa",52130,"Prague","CZ","Livesport s.r.o.","ASS140-RIPE","Point","50.0806686","14.4504167","",True,"2016-03-03 08:25:07","2020-07-01 16:10:50.979816",1,"0101000020E6100000FD2488049DE62C4035684359530A4940"
761,"Anchor","us-bos-as26167","us-bos-as26167.anchors.atlas.ripe.net",6222,True,"185.114.152.90",26167,NULL,NULL,"Boston","US","Markley Group","","Point","42.3546992","-71.0602708","",False,"2016-09-20 10:00:49",NULL,1,"0101000020E6100000D7B90E7ADBC351C06CF58BC8662D4540"
766,"Anchor","lv-rix-as52048","lv-rix-as52048.anchors.atlas.ripe.net",6198,False,"46.183.219.225",52048,"2a02:4840:2:219::225",52048,"Riga","LV","DATACLUB S.A.","","Point","56.9496487","24.1051864","",False,"2016-06-06 06:47:05",NULL,1,"0101000020E6100000E6FBF37EED1A38402E98AE168E794C40"
767,"Anchor","fi-hel-as3274","fi-hel-as3274.anchors.atlas.ripe.net",6192,False,"81.20.224.220",3274,"2001:67c:110:5::a",3274,"Helsinki","FI","Cygate Oy","","Point","60.2227078","24.9479315","",False,"2016-03-16 08:17:26",NULL,1,"0101000020E6100000255987A3ABF2384035C86EB0811C4E40"
771,"Anchor","us-rno-as3851","us-rno-as3851.anchors.atlas.ripe.net",6201,False,"134.197.113.7",3851,"2607:fe78:8100::100",3851,"Reno","US","University of Nevada, Reno","","Point","39.54472","-119.81541","",True,"2016-06-13 09:16:55","2020-05-29 12:51:57.574872",1,"0101000020E610000035B56CAD2FF45DC012BD8C62B9C54340"
777,"Anchor","us-bos-as111","us-bos-as111.anchors.atlas.ripe.net",6231,False,"204.8.154.50",111,"2610:58:aaaa:aaaa:204:8:154:50",111,"Boston","US","Boston University","","Point","42.3504997","-71.1053991","",True,"2016-11-08 09:54:32","2020-11-24 08:01:42.366067",1,"0101000020E6100000C8E1DDDBBEC651C00061962CDD2C4540"
778,"Anchor","dk-cph-as9158","dk-cph-as9158.anchors.atlas.ripe.net",6227,False,"77.214.52.98",9158,"2001:1580:0:120c::2",9158,"København","DK","Telenor Denmark A/S","SONO2-RIPE","Point","55.75459482","12.49451916","",True,"2016-10-22 08:25:35","2023-10-09 08:31:18.254388",1,"0101000020E61000000AE4869D31FD2840C5D0249096E04B40"
779,"Anchor","dk-aal-as9158","dk-aal-as9158.anchors.atlas.ripe.net",6225,False,"77.214.52.102",9158,"2001:1580:0:180c::2",9158,"Aalborg","DK","Telenor Denmark A/S","SONO2-RIPE","Point","57.022937","9.8971509","",False,"2016-10-11 14:28:10",NULL,1,"0101000020E61000006827DE5C57CB2340266F8099EF824C40"
780,"Anchor","ie-dub-as2128","ie-dub-as2128.anchors.atlas.ripe.net",6200,False,"193.242.111.196",2128,"2a03:ac0:1:141::4",2128,"Dublin","IE","INEX","INO7-RIPE","Point","53.3183","-6.4405","",True,"2016-06-08 09:40:20","2024-05-28 16:06:39.784166",1,"0101000020E6100000508D976E12C319C08D28ED0DBEA84A40"
781,"Anchor","ie-ork-as2128","ie-ork-as2128.anchors.atlas.ripe.net",6197,False,"185.6.39.132",2128,"2a03:ac1:1:341::4",2128,"Cork","IE","INEX","INO7-RIPE","Point","51.9034","-8.5121","",True,"2016-05-26 17:31:31","2023-05-04 10:17:39.776452",1,"0101000020E61000002E90A0F8310621C06B9A779CA2F34940"
783,"Anchor","kh-pnh-as7712","kh-pnh-as7712.anchors.atlas.ripe.net",6206,False,"118.67.200.54",7712,"2405:aa00:1::54",7712,"Phnom Penh","KH","Sabay Digital Coperation","","Point","11.544444","104.937381","",True,"2016-06-24 10:32:02","2023-10-06 14:06:49.789382",1,"0101000020E610000013B9E00CFE3B5A40C1012D5DC1162740"
785,"Anchor","cz-brq-as24971","cz-brq-as24971.anchors.atlas.ripe.net",6193,False,"81.31.34.10",24971,"2a01:430:100:13::2",24971,"Brno","CZ","Master Internet s.r.o","MAIC-RIPE","Point","49.196817","16.618764","",True,"2016-04-12 11:49:34","2020-06-10 11:19:05.71256",1,"0101000020E610000030F14751679E3040FF25A94C31994840"
787,"Anchor","nl-bst-as8211","nl-bst-as8211.anchors.atlas.ripe.net",6242,False,"145.72.117.42",8211,"2a02:cc4:2f00::1000",8211,"Best","NL","Rabobank","","Point","51.5077637","5.3978482","",True,"2016-12-15 08:37:09","2019-03-13 11:57:20",1,"0101000020E61000000217BF846597154048CCA266FEC04940"
788,"Anchor","nl-bxt-as8211","nl-bxt-as8211.anchors.atlas.ripe.net",6243,False,"145.72.118.42",8211,"2a02:cc4:2f00:1::1000",8211,"Boxtel","NL","Rabobank","","Point","51.601437","5.3121773","",True,"2016-12-16 12:32:56","2019-03-13 11:56:54",1,"0101000020E6100000DE36F867AB3F15405BCD3AE3FBCC4940"
789,"Anchor","tz-dar-as327844","tz-dar-as327844.anchors.atlas.ripe.net",6224,False,"196.49.5.98",327844,"2001:43f8:1:404::a793",327844,"Dar Es Salaam","TZ","Tanzania ISP Association","","Point","-6.81328337","39.28877771","",False,"2016-10-04 13:26:21",NULL,1,"0101000020E6100000C32102ABF6A44340671F125BCD401BC0"
791,"Anchor","ke-nbo-as37578","ke-nbo-as37578.anchors.atlas.ripe.net",6233,False,"196.6.220.130",37578,"2001:43f8:7b0:70::2",37578,"Nairobi","KE","TESPOK","","Point","-1.2920659","36.8219462","",True,"2016-11-11 09:18:52","2020-10-26 21:35:20.88082",1,"0101000020E61000002609788835694240CD6D0C4B4DACF4BF"
799,"Anchor","kw-kwi-as42961","kw-kwi-as42961.anchors.atlas.ripe.net",6232,False,"212.43.17.42",42961,"2a00:4520:2:2::22",42961,"Kuwait","KW","Zain Kuwait","","Point","29.3438394","47.9439836","",False,"2016-11-09 13:28:31",NULL,1,"0101000020E6100000EDFA6074D4F847408613E2DB05583D40"
800,"Anchor","us-abn-as54054","us-abn-as54054.anchors.atlas.ripe.net",6207,False,"199.168.88.229",54054,"2606:700:1f:212::c7a8:58e5",54054,"Ashburn","US","Deteque LLC","","Point","39.021883","-77.461117","",True,"2016-06-29 08:43:53","2018-10-03 17:05:54",1,"0101000020E61000004CA8E0F0825D53C050ABE80FCD824340"
803,"Anchor","uk-blt-as25376","uk-blt-as25376.anchors.atlas.ripe.net",6195,False,"82.148.224.5",25376,"2a00:1b98:1::5",25376,"Bolton","GB","Netnorth Limited","","Point","53.578741","-2.438261","",True,"2016-05-09 10:05:51","2020-01-10 10:12:28",1,"0101000020E6100000E6E5B0FB8E8103C05BED612F14CA4A40"
817,"Anchor","de-bwe-as680","de-bwe-as680.anchors.atlas.ripe.net",6202,False,"134.169.3.165",680,"2001:638:602::20:2",680,"Braunschweig","DE","TU Braunschweig, Gauß-IT-Zentrum","","Point","52.2764787","10.5417063","",False,"2016-06-14 10:41:00",NULL,1,"0101000020E6100000071335875A15254032456FA763234A40"
818,"Anchor","lb-bey-as12812","lb-bey-as12812.anchors.atlas.ripe.net",6217,False,"193.188.128.54",12812,"2a02:f700:2::2",12812,"Beirut","LB","American University of Beirut","","Point","33.9024626","35.482183","",True,"2016-08-24 09:28:42","2020-06-29 10:55:50.60789",1,"0101000020E6100000F5D72B2CB8BD41407B6EFCE483F34040"
820,"Anchor","us-lax-as15133","us-lax-as15133.anchors.atlas.ripe.net",6215,False,"152.195.76.35",15133,"2606:2800:4062:c::a",15133,"Los Angeles","US","Verizon Digital Media","","Point","34.0522342","-118.2436849","",True,"2016-08-17 15:34:43","2023-10-05 09:54:15.324368",1,"0101000020E6100000DC018D88988F5DC0CA5D3A9CAF064140"
821,"Anchor","lu-kay-as35733","lu-kay-as35733.anchors.atlas.ripe.net",6209,False,"185.36.4.254",35733,"2001:67c:9c:3937::254",35733,"Kayl","LU","EURid VZW","","Point","49.5852223","6.1138256","",True,"2016-07-01 09:21:56","2020-10-21 12:19:17.52649",1,"0101000020E610000052CAB5B28E741840E8B17790E8CA4840"
822,"Anchor","nl-ams-as35733","nl-ams-as35733.anchors.atlas.ripe.net",6204,False,"185.36.6.254",35733,"2001:67c:40:3937::254",35733,"Amsterdam","NL","EURid VZW","","Point","52.3365239","4.9318931","",True,"2016-06-22 09:13:55","2022-03-24 13:48:33.972002",1,"0101000020E6100000E4784F2F42BA134044691437132B4A40"
823,"Anchor","dk-taa-as51468","dk-taa-as51468.anchors.atlas.ripe.net",6199,False,"46.30.208.71",51468,"2a02:2350:1:1204::1",51468,"Tastrup","DK","One.com","OC1207-RIPE","Point","55.66224624","12.3003794","",True,"2016-06-07 07:40:35","2020-01-09 09:46:11",1,"0101000020E6100000C2C82654CB99284078591B7CC4D44B40"
824,"Anchor","us-abn-as51468","us-abn-as51468.anchors.atlas.ripe.net",6205,False,"104.37.32.85",51468,"2620:11b:7001:6::1",51468,"Ashburn","US","One.com","OC1207-RIPE","Point","39.01482501","-77.45896097","",True,"2016-06-23 10:29:56","2020-02-03 12:02:17.607929",1,"0101000020E61000009712D59D5F5D53C0738E32C9E5814340"
836,"Anchor","de-ham-as35258","de-ham-as35258.anchors.atlas.ripe.net",6210,False,"87.253.184.92",35258,"2a00:e400:2:1::a",35258,"Hamburg","DE","akquinet Outsourcing gGmbH","AKQ-RIPE","Point","53.61373772","10.02623367","",True,"2016-07-04 12:36:23","2020-10-26 13:48:11.161154",1,"0101000020E61000007A68E57F6E0D24405EDC25F58ECE4A40"
839,"Anchor","ua-iev-as24725","ua-iev-as24725.anchors.atlas.ripe.net",6211,False,"109.70.107.25",24725,"2001:4130:107::25",24725,"Kyiv","UA","Hostmaster LLC","UA-RIPE","Point","50.47766102","30.4393301","",False,"2016-07-05 15:10:35",NULL,1,"0101000020E6100000FEA5FBEF77703E40ACBC0DFF233D4940"
841,"Anchor","us-ljl-as195","us-ljl-as195.anchors.atlas.ripe.net",6229,False,"192.172.226.235",195,"2001:48d0:101:501::235",195,"La Jolla","US","Center for Applied Internet Data Analysis (CAIDA) at the University of California, San Diego (UCSD)","","Point","32.8842436","-117.2398167","",False,"2016-11-02 10:12:27",NULL,1,"0101000020E610000038E22428594F5DC041D9EFE42E714040"
844,"Anchor","py-slo-as27733","py-slo-as27733.anchors.atlas.ripe.net",6240,False,"200.10.230.196",27733,"2001:1320:1::6b",27733,"San Lorenzo","PY","IXpy, NIC.py","","Point","-25.3358299","-57.5227597","",True,"2016-12-13 09:09:31","2020-02-12 09:54:42",1,"0101000020E6100000599533CAE9C24CC0DA84C5F2F85539C0"
848,"Anchor","uk-did-as786","uk-did-as786.anchors.atlas.ripe.net",6241,False,"212.219.210.141",786,"2001:630:50:e000::13",786,"Didcot","GB","Jisc","JN359-RIPE","Point","51.57766072","-1.31207335","",True,"2016-12-14 09:56:58","2019-12-17 13:26:38",1,"0101000020E6100000264003A040FEF4BFBA4A56C9F0C94940"
851,"Anchor","no-osl-as57963","no-osl-as57963.anchors.atlas.ripe.net",6269,False,"77.234.51.79",57963,"2a00:c440:1337:6e52::2",57963,"Oslo","NO","Lynet Internett AS","LIH8-RIPE","Point","59.9375391","10.8327503","",False,"2017-03-29 11:43:08",NULL,1,"0101000020E6100000E877503F5EAA2540539CFE4701F84D40"
852,"Anchor","pg-pom-as17828","pg-pom-as17828.anchors.atlas.ripe.net",6218,False,"202.165.192.92",17828,"2001:c60:0:3002::103",17828,"Port Moresby","PG","Telikom PNG Ltd","","Point","-9.4780123","147.1506542","",True,"2016-09-15 09:53:41","2020-02-12 09:54:59",1,"0101000020E610000029C0C128D2646240E62B3707BEF422C0"
863,"Anchor","us-bcb-as1312","us-bcb-as1312.anchors.atlas.ripe.net",6247,False,"128.173.192.58",1312,"2001:468:c80:a202:0:b04f:0:c03a",1312,"Blacksburg","US","Virginia Tech Transportation Institute","","Point","37.2042525","-80.4129267","",True,"2016-12-23 10:23:41","2020-02-12 09:55:12",1,"0101000020E61000004B091C646D1A54C029D027F2249A4240"
865,"Anchor","ca-wnp-as16395","ca-wnp-as16395.anchors.atlas.ripe.net",6228,False,"198.181.199.30",16395,"2620:19:4000:51::2",16395,"Winnipeg","CA","asn16395","","Point","49.8963172","-97.1368358","",True,"2016-11-01 14:50:47","2023-10-05 09:50:25.821508",1,"0101000020E6100000027BF1EAC14858C0D06BA285BAF24840"
867,"Anchor","us-lwc-as2495","us-lwc-as2495.anchors.atlas.ripe.net",6216,False,"164.113.94.217",2495,"2001:49d0:14c0:1::2",2495,"Lawrence","US","KanREN, INC","","Point","38.9536993","-95.2593159","",True,"2016-08-23 12:59:25","2024-01-31 12:44:42.432094",1,"0101000020E61000004D75B7A198D057C0EADB93D1127A4340"
869,"Anchor","nz-akl-as38064","nz-akl-as38064.anchors.atlas.ripe.net",6230,False,"202.46.184.4",38064,"2001:dce:5100:1::4",38064,"Auckland","NZ","NZ Registry Services","","Point","-36.8484597","174.7633315","",True,"2016-11-07 08:28:04","2020-09-18 14:12:55.843829",1,"0101000020E610000036902E366DD86540ABBCD3539A6C42C0"
880,"Anchor","nl-ams-as34106","nl-ams-as34106.anchors.atlas.ripe.net",6220,False,"217.196.33.252",34106,"2a02:310:0:2958::16",34106,"Amsterdam","NL","TMG / Telegraaf","TNB3-RIPE","Point","52.392468","4.8335673","",True,"2016-09-17 09:48:39","2023-10-06 14:06:25.477411",1,"0101000020E6100000620F92AA92551340FF5C34643C324A40"
883,"Anchor","us-pct-as88","us-pct-as88.anchors.atlas.ripe.net",6223,True,"128.112.128.33",88,NULL,NULL,"Princeton","US","Princeton University","","Point","40.348588","-74.648881","",True,"2016-09-21 12:14:11","2022-04-23 18:23:19.807241",1,"0101000020E6100000BB7F2C4487A952C097E315889E2C4440"
888,"Anchor","au-syd-as135150","au-syd-as135150.anchors.atlas.ripe.net",6226,False,"203.217.162.30",135150,"2404:6980:43:1::2",135150,"Sydney","AU","bet365","","Point","-33.9117433","151.1928831","",True,"2016-10-18 09:23:23","2024-05-28 16:07:07.041771",1,"0101000020E61000006FCE2D192CE662406EEC2301B4F440C0"
891,"Anchor","dk-hje-as39642","dk-hje-as39642.anchors.atlas.ripe.net",6221,False,"185.156.98.2",39642,"2a03:300:981::2",39642,"Højer","DK","WNB ApS","","Point","55.025819","8.65808","",True,"2016-09-18 17:23:09","2020-08-17 08:24:34.919215",1,"0101000020E6100000A94D9CDCEF502140C64E78094E834B40"
906,"Anchor","de-tua-as21413","de-tua-as21413.anchors.atlas.ripe.net",6238,False,"37.247.78.38",21413,"2a00:1ca0:0:19::2",21413,"Taucha","DE","envia TEL GmbH","HE295-RIPE","Point","51.3911887","12.4814134","",True,"2016-12-05 12:23:48","2020-05-29 13:08:40",1,"0101000020E61000005BB631D17BF628404A88A87812B24940"
912,"Anchor","de-ham-as12731","de-ham-as12731.anchors.atlas.ripe.net",6239,False,"213.128.137.33",12731,"2001:868:100:3401::4",12731,"Hamburg","DE","IPHH Internet Port Hamburg GmbH","IPHH1-RIPE","Point","53.5497959","10.0483046","",False,"2016-12-06 09:37:43",NULL,1,"0101000020E6100000237E6A61BB182440C9FC48B65FC64A40"
916,"Anchor","fr-par-as5377","fr-par-as5377.anchors.atlas.ripe.net",6252,False,"77.70.145.254",5377,"2a02:6600:3:401::3",5377,"Paris","FR","Marlink AS","TH50-RIPE","Point","48.856614","2.3522219","",True,"2017-01-25 12:19:44","2024-05-28 16:07:31.158594",1,"0101000020E6100000D87A2BB759D10240DBA50D87A56D4840"
920,"Anchor","fr-tls-as39405","fr-tls-as39405.anchors.atlas.ripe.net",6253,False,"93.93.40.27",39405,"2a01:6600:10:26::1",39405,"Toulouse","FR","FULLSAVE","FS1873-RIPE","Point","43.6198974","1.4213534","",True,"2017-01-26 10:52:14","2023-10-09 08:29:11.837589",1,"0101000020E61000003CEF1010DDBDF63F0EF049CC58CF4540"
921,"Anchor","nl-ede-as12859-client","nl-ede-as12859-client.anchors.atlas.ripe.net",6234,False,"212.72.227.132",12859,"2a02:968:1:110:212:72:227:132",12859,"Ede","NL","HCC","","Point","52.02545529","5.62490455","",True,"2016-11-15 13:59:23","2020-06-05 14:02:03.657179",1,"0101000020E6100000847C75FAE67F1640B407731E42034A40"
924,"Anchor","fr-ilm-as57119","fr-ilm-as57119.anchors.atlas.ripe.net",6256,False,"149.62.159.122",57119,"2a02:7680:159::122",57119,"ISSY","FR","NAITWAYS","","Point","48.8245306","2.2743419","",True,"2017-02-10 09:01:43","2020-09-23 16:57:01.777182",1,"0101000020E61000004961832ADA31024090C6FC378A694840"
928,"Anchor","it-rom-as24796","it-rom-as24796.anchors.atlas.ripe.net",6235,False,"193.201.40.210",24796,"2001:7f8:10:f00c::210",24796,"Rome","IT","NaMeX Consortium","NMX-RIPE","Point","41.89897","12.51185","",False,"2016-11-21 13:38:22",NULL,1,"0101000020E61000004BEA043411062940E50AEF7211F34440"
930,"Anchor","lt-vno-as21412","lt-vno-as21412.anchors.atlas.ripe.net",6245,False,"5.20.2.255",21412,"2a00:7600:0:eeee::1f",21412,"Vilnius","LT","CGATES","CN3990-RIPE","Point","54.7023955","25.2593819","",False,"2016-12-21 08:27:07",NULL,1,"0101000020E6100000A2AC29DA66423940C5AD8218E8594B40"
931,"Anchor","de-kae-as8560","de-kae-as8560.anchors.atlas.ripe.net",6250,False,"212.227.112.66",8560,"2001:8d8:0:3::2e",8560,"Karlsruhe","DE","1&1 Internet SE","","Point","48.999727","8.3857334","",False,"2017-01-19 09:55:33",NULL,1,"0101000020E610000024F323D97EC52040CFF6E80DF77F4840"
932,"Anchor","nl-ede-as12859","nl-ede-as12859.anchors.atlas.ripe.net",6237,False,"213.136.12.209",12859,"2001:7b8:3:37:213:136:12:209",12859,"Ede","NL","BIT","BIT-RIPE","Point","52.0276218","5.6244979","",False,"2016-11-30 09:26:49",NULL,1,"0101000020E6100000C6AEA3607C7F16400DD4731C89034A40"
937,"Anchor","fi-tmp-as719","fi-tmp-as719.anchors.atlas.ripe.net",6251,False,"193.65.45.86",719,"2001:998:13:1b2::2",719,"Tampere","FI","Elisa Oyj","KH-RIPE","Point","61.49408758","23.75596069","",False,"2017-01-24 08:33:23",NULL,1,"0101000020E6100000919CC8A386C13740DABA06433EBF4E40"
938,"Anchor","fi-hel-as6667","fi-hel-as6667.anchors.atlas.ripe.net",6248,False,"213.192.184.42",6667,"2001:670:2:120::2",6667,"Helsinki","FI","Elisa Oyj","KH-RIPE","Point","60.1989806","24.9328451","",False,"2017-01-05 12:31:04",NULL,1,"0101000020E6100000DEBBBCEFCEEE3840ECC4403278194E40"
939,"Anchor","lu-ezt-as2602","lu-ezt-as2602.anchors.atlas.ripe.net",6249,False,"158.64.14.122",2602,"2001:a18:0:409::2",2602,"Esch-sur-Alzette","LU","Fondation RESTENA","RNOC3-RIPE","Point","49.504553","5.948429","",False,"2017-01-18 10:19:24",NULL,1,"0101000020E6100000DB4FC6F830CB1740A20C553195C04840"
942,"Anchor","kz-ala-as9198","kz-ala-as9198.anchors.atlas.ripe.net",6319,False,"92.46.56.198",9198,"2a00:12f8:500::2",9198,"Almaty","KZ","Kazakhtelecom","","Point","43.2220146","76.8512485","",True,"2017-11-30 15:21:32","2020-02-12 09:55:29",1,"0101000020E61000003811FDDA7A365340051E73F96A9C4540"
943,"Anchor","gh-acc-as30997","gh-acc-as30997.anchors.atlas.ripe.net",6380,True,"196.49.14.25",30997,NULL,NULL,"Accra","GH","Ghana Internet Exchange","","Point","5.6037168","-0.1869644","",False,"2018-07-27 08:20:02",NULL,2,"0101000020E6100000E314C20F73EEC7BFDF2EA0BC346A1640"
946,"Anchor","us-lxa-as8560","us-lxa-as8560.anchors.atlas.ripe.net",6257,False,"74.208.134.54",8560,"2607:f1c0:0:2::6a",8560,"Lenexa","US","1&1 Internet Inc.","","Point","38.9315043","-94.7528202","",True,"2017-02-14 08:36:27","2020-02-12 09:56:11",1,"0101000020E61000002AB1C6342EB057C0AC4A6C883B774340"
947,"Anchor","nl-vdm-as49784","nl-vdm-as49784.anchors.atlas.ripe.net",6267,False,"46.244.63.73",49784,"2a04:3640::6",49784,"Veendam","NL","Netvisit BV","","Point","53.1062782","6.8750998","",False,"2017-03-20 08:38:37",NULL,1,"0101000020E6100000CFF176291A801B408DA328869A8D4A40"
949,"Anchor","mn-uln-as133453","mn-uln-as133453.anchors.atlas.ripe.net",6258,False,"103.229.176.3",133453,"2001:df4:e800::3",133453,"Ulaanbaatar","MN","Mogul Service and Support LLC","","Point","47.91481359","106.91323274","",True,"2017-02-22 08:25:26","2023-10-05 09:48:20.690993",1,"0101000020E6100000EFFBBB6772BA5A40417E999C18F54740"
951,"Anchor","np-het-as23752","np-het-as23752.anchors.atlas.ripe.net",6279,True,"202.70.77.250",23752,NULL,NULL,"Hetauda","NP","Nepal Telecom","","Point","27.43098251","85.0299827","",True,"2017-05-08 08:59:38","2024-05-28 16:08:16.706664",1,"0101000020E610000088FC8E3CEB4155401699A9DE546E3B40"
952,"Anchor","de-ber-as25291","de-ber-as25291.anchors.atlas.ripe.net",6246,False,"37.44.1.36",25291,"2a00:7fc0:4000:16::4",25291,"Berlin","DE","SysEleven GmbH","","Point","52.50192","13.36945","",False,"2016-12-22 12:47:30",NULL,1,"0101000020E6100000B003E78C28BD2A40AA9A20EA3E404A40"
